ZFIN ID	SO ID	Symbol	NCBI Gene ID	
ZDB-GENE-070629-3	SO:0001217	lsm8	566017
ZDB-GENE-070629-4	SO:0001217	kif5bb	334108
ZDB-GENE-070629-5	SO:0001217	epc1a	566686
ZDB-GENE-070630-1	SO:0001217	cmya5	560687
ZDB-GENE-070702-1	SO:0001217	lyst	100150726
ZDB-GENE-070702-2	SO:0001217	wrn	569495
ZDB-GENE-070702-3	SO:0001217	purg	569414
ZDB-GENE-070702-4	SO:0001217	apoba	566465
ZDB-GENE-070702-5	SO:0001217	blm	572540
ZDB-GENE-070705-105	SO:0001217	fam151a	100005645
ZDB-GENE-070705-110	SO:0001217	pimr115	100330381
ZDB-GENE-070705-12	SO:0001217	si:ch211-106h4.12	561742
ZDB-GENE-070705-120	SO:0001217	opn8b	569628
ZDB-GENE-070705-121	SO:0001217	si:ch211-225k7.6	558654
ZDB-GENE-070705-128	SO:0001217	ptger4c	560057
ZDB-GENE-070705-13	SO:0001217	mrc1b	559502
ZDB-GENE-070705-132	SO:0001217	ripk1l	567460
ZDB-GENE-070705-133	SO:0001217	cacna1eb	567702
ZDB-GENE-070705-135	SO:0001217	tor4ab	100126135
ZDB-GENE-070705-142	SO:0001217	si:ch211-248k15.2	606609
ZDB-GENE-070705-145	SO:0001217	rgs1	556179
ZDB-GENE-070705-146	SO:0001217	abr	565190
ZDB-GENE-070705-15	SO:0001217	si:ch211-106h4.5	103910060
ZDB-GENE-070705-152	SO:0001217	coa6	100150991
ZDB-GENE-070705-155	SO:0001217	prlrb	561846
ZDB-GENE-070705-157	SO:0001217	cplx4b	797490
ZDB-GENE-070705-158	SO:0001217	emb	100141497
ZDB-GENE-070705-16	SO:0001217	plxdc2a	559852
ZDB-GENE-070705-162	SO:0001217	mdfic	100150512
ZDB-GENE-070705-164	SO:0001217	ltb4r	100329657
ZDB-GENE-070705-165	SO:0001217	si:ch211-272h9.3	100151549
ZDB-GENE-070705-169	SO:0001217	nyap2b	100535812
ZDB-GENE-070705-170	SO:0001217	mier1b	566167
ZDB-GENE-070705-171	SO:0001217	dis3l2	566106
ZDB-GENE-070705-172	SO:0001217	grip2b	562290
ZDB-GENE-070705-176	SO:0001217	mhc1zea	565708
ZDB-GENE-070705-178	SO:0001217	ccn4a	560713
ZDB-GENE-070705-179	SO:0001217	mfsd8l2	565645
ZDB-GENE-070705-180	SO:0001217	serf2a	100149345
ZDB-GENE-070705-182	SO:0001217	zfyve9a	100005449
ZDB-GENE-070705-183	SO:0001217	matk	567405
ZDB-GENE-070705-184	SO:0001217	zfr2	567465
ZDB-GENE-070705-185	SO:0001217	atcaya	565827
ZDB-GENE-070705-186	SO:0001217	loxl5a	567769
ZDB-GENE-070705-190	SO:0001217	myo1ca	567536
ZDB-GENE-070705-192	SO:0001217	panx1b	567417
ZDB-GENE-070705-193	SO:0001217	si:ch211-71m22.1	100149582
ZDB-GENE-070705-195	SO:0001217	si:ch211-71m22.3	100148868
ZDB-GENE-070705-197	SO:0001217	qdpra	566323
ZDB-GENE-070705-199	SO:0001217	si:ch73-103b9.2	100150067
ZDB-GENE-070705-201	SO:0001217	si:ch73-138e16.2	100005958
ZDB-GENE-070705-202	SO:0001217	si:ch73-138e16.3	100006019
ZDB-GENE-070705-203	SO:0001217	si:ch73-138e16.4	108179101
ZDB-GENE-070705-207	SO:0001217	si:ch73-138e16.8	100006084
ZDB-GENE-070705-21	SO:0001217	si:ch211-121a2.2	564515
ZDB-GENE-070705-212	SO:0001217	pigx	570443
ZDB-GENE-070705-213	SO:0001217	usp46	100148916
ZDB-GENE-070705-215	SO:0001217	pard6a	792828
ZDB-GENE-070705-217	SO:0001217	si:ch73-189n23.1	100126117
ZDB-GENE-070705-218	SO:0001217	itpa	557834
ZDB-GENE-070705-219	SO:0001217	tmtc1	555449
ZDB-GENE-070705-22	SO:0001217	ftr85	569616
ZDB-GENE-070705-229	SO:0001217	wdr31	568862
ZDB-GENE-070705-235	SO:0001217	si:ch73-27e22.7	100005035
ZDB-GENE-070705-24	SO:0001217	nppc	570244
ZDB-GENE-070705-241	SO:0001217	tmem121b	796113
ZDB-GENE-070705-242	SO:0001217	il17ra1a	561494
ZDB-GENE-070705-251	SO:0001217	vezt	100136856
ZDB-GENE-070705-255	SO:0001217	nupr1a	100330598
ZDB-GENE-070705-256	SO:0001217	gusb	571441
ZDB-GENE-070705-257	SO:0001217	si:ch211-80h18.1	555593
ZDB-GENE-070705-260	SO:0001217	kcnk9	799704
ZDB-GENE-070705-262	SO:0001217	kremen1	100141352
ZDB-GENE-070705-267	SO:0001217	flrt2	571972
ZDB-GENE-070705-268	SO:0001217	chgb	792853
ZDB-GENE-070705-271	SO:0001217	arhgef9a	559868
ZDB-GENE-070705-277	SO:0001217	ppfibp2a	100317962
ZDB-GENE-070705-280	SO:0001217	plppr4a	559888
ZDB-GENE-070705-281	SO:0001217	plppr5a	100006660
ZDB-GENE-070705-283	SO:0001217	olfcq19	100003908
ZDB-GENE-070705-284	SO:0001217	si:dkey-10o6.2	100124608
ZDB-GENE-070705-287	SO:0001217	si:dkey-119f1.1	557127
ZDB-GENE-070705-288	SO:0001217	arl14	556921
ZDB-GENE-070705-289	SO:0001217	umad1	100148025
ZDB-GENE-070705-295	SO:0001217	si:dkey-13n15.11	562819
ZDB-GENE-070705-296	SO:0001217	smarca1	559803
ZDB-GENE-070705-301	SO:0001217	camsap1b	561094
ZDB-GENE-070705-302	SO:0001217	adcy1a	557026
ZDB-GENE-070705-307	SO:0001217	epg5	569543
ZDB-GENE-070705-308	SO:0001217	dnajb5	569466
ZDB-GENE-070705-309	SO:0001217	cdc14ab	565969
ZDB-GENE-070705-31	SO:0001217	sema4ba	572261
ZDB-GENE-070705-311	SO:0001217	cep70	100136857
ZDB-GENE-070705-312	SO:0001217	fam163ab	100004942
ZDB-GENE-070705-319	SO:0001217	fam20cl	100007251
ZDB-GENE-070705-32	SO:0001217	colgalt2a	558068
ZDB-GENE-070705-320	SO:0001217	si:dkey-179j5.5	100007187
ZDB-GENE-070705-323	SO:0001217	cd180	101885327
ZDB-GENE-070705-326	SO:0001217	mapk8ip2	561262
ZDB-GENE-070705-331	SO:0001217	tmem170b	100001035
ZDB-GENE-070705-333	SO:0001217	slc44a5a	568158
ZDB-GENE-070705-338	SO:0001217	hspb3	568180
ZDB-GENE-070705-339	SO:0001217	snx18a	562372
ZDB-GENE-070705-34	SO:0001217	gpr31	797659
ZDB-GENE-070705-340	SO:0001217	kmt2cb	568162
ZDB-GENE-070705-346	SO:0001217	paqr7a	798104
ZDB-GENE-070705-35	SO:0001217	si:ch211-140l13.3	101884833
ZDB-GENE-070705-355	SO:0001217	myo1hb	796782
ZDB-GENE-070705-356	SO:0001217	zdhhc12b	569129
ZDB-GENE-070705-36	SO:0001217	arhgef12b	571031
ZDB-GENE-070705-363	SO:0001217	ms4a17a.14	798572
ZDB-GENE-070705-365	SO:0001217	ms4a17a.8	100002785
ZDB-GENE-070705-367	SO:0001217	ms4a17a.2	798290
ZDB-GENE-070705-37	SO:0001217	top3b	793414
ZDB-GENE-070705-373	SO:0001217	stpg1	100002345
ZDB-GENE-070705-376	SO:0001217	btr24	100000030
ZDB-GENE-070705-377	SO:0001217	btr25	571141
ZDB-GENE-070705-378	SO:0001217	btr26	100149795
ZDB-GENE-070705-38	SO:0001217	gas2l1	572219
ZDB-GENE-070705-380	SO:0001217	rragcb	100000325
ZDB-GENE-070705-385	SO:0001217	kncn	100148271
ZDB-GENE-070705-39	SO:0001217	rhbdd3	797317
ZDB-GENE-070705-4	SO:0001217	gphnb	100007749
ZDB-GENE-070705-40	SO:0001217	emid1	797252
ZDB-GENE-070705-403	SO:0001217	si:dkey-238o13.4	560780
ZDB-GENE-070705-405	SO:0001217	si:dkey-240h12.3	100150875
ZDB-GENE-070705-406	SO:0001217	si:dkey-240h12.4	555536
ZDB-GENE-070705-407	SO:0001217	si:dkey-240n22.1	103908651
ZDB-GENE-070705-416	SO:0001217	si:dkey-246e1.3	567989
ZDB-GENE-070705-417	SO:0001217	ryr1b	570245
ZDB-GENE-070705-423	SO:0001217	nt5c1aa	562627
ZDB-GENE-070705-429	SO:0001217	avpr2l	100004053
ZDB-GENE-070705-434	SO:0001217	tmem232	793774
ZDB-GENE-070705-436	SO:0001217	si:dkey-266f7.4	565661
ZDB-GENE-070705-437	SO:0001217	si:dkey-266f7.5	100006143
ZDB-GENE-070705-440	SO:0001217	si:dkey-266f7.9	100006223
ZDB-GENE-070705-444	SO:0001217	si:dkey-266m15.7	108179943
ZDB-GENE-070705-445	SO:0001217	si:dkey-26m3.3	100148609
ZDB-GENE-070705-451	SO:0001217	sik2a	100126142
ZDB-GENE-070705-452	SO:0001217	layna	564995
ZDB-GENE-070705-453	SO:0001217	hoatz	566423
ZDB-GENE-070705-455	SO:0001217	tmem236	100002496
ZDB-GENE-070705-462	SO:0001217	arhgef18b	562264
ZDB-GENE-070705-471	SO:0001217	adamts12	100003937
ZDB-GENE-070705-473	SO:0001217	lrfn4b	100149980
ZDB-GENE-070705-475	SO:0001217	tnrc6bb.1	793145
ZDB-GENE-070705-476	SO:0001217	si:dkey-46g23.2	793100
ZDB-GENE-070705-477	SO:0001217	si:dkey-46g23.3	100137119
ZDB-GENE-070705-48	SO:0001217	palmda	559824
ZDB-GENE-070705-482	SO:0001217	man1b1b	556237
ZDB-GENE-070705-484	SO:0001217	ssbp3a	100005603
ZDB-GENE-070705-485	SO:0001217	cdcp2	567759
ZDB-GENE-070705-486	SO:0001217	tceanc2	567698
ZDB-GENE-070705-488	SO:0001217	st6galnac5a	563594
ZDB-GENE-070705-489	SO:0001217	si:dkey-71l1.1	569883
ZDB-GENE-070705-490	SO:0001217	gig2p	796385
ZDB-GENE-070705-491	SO:0001217	ftr01	565787
ZDB-GENE-070705-492	SO:0001217	si:dkey-81n2.1	100149443
ZDB-GENE-070705-493	SO:0001217	si:dkey-81n2.2	100001804
ZDB-GENE-070705-496	SO:0001217	si:dkey-83f18.11	100003110
ZDB-GENE-070705-50	SO:0001217	si:ch211-154a22.8	566692
ZDB-GENE-070705-501	SO:0001217	si:dkey-83f18.2	100000851
ZDB-GENE-070705-502	SO:0001217	si:dkey-83f18.3	100002910
ZDB-GENE-070705-504	SO:0001217	si:dkey-83f18.5	561255
ZDB-GENE-070705-505	SO:0001217	si:dkey-83f18.6	561319
ZDB-GENE-070705-506	SO:0001217	si:dkey-83f18.7	100001364
ZDB-GENE-070705-508	SO:0001217	si:dkey-83f18.9	100002975
ZDB-GENE-070705-526	SO:0001217	opn4xb	563080
ZDB-GENE-070705-527	SO:0001217	si:dkeyp-106c3.2	100001550
ZDB-GENE-070705-529	SO:0001217	nfkbib	797834
ZDB-GENE-070705-532	SO:0001217	si:dkeyp-110c7.4	568625
ZDB-GENE-070705-534	SO:0001217	si:dkeyp-120h9.1	566469
ZDB-GENE-070705-541	SO:0001217	adam19b	571252
ZDB-GENE-070705-542	SO:0001217	si:dkeyp-44a8.2	100321914
ZDB-GENE-070705-546	SO:0001217	si:dkeyp-51f12.2	100151460
ZDB-GENE-070705-547	SO:0001217	si:dkeyp-51f12.3	107988041
ZDB-GENE-070705-548	SO:0001217	bsnd	497323
ZDB-GENE-070705-551	SO:0001217	si:dkeyp-72a4.1	100148058
ZDB-GENE-070705-553	SO:0001217	pnpla8	100126812
ZDB-GENE-070705-554	SO:0001217	apobb.2	100330435
ZDB-GENE-070705-555	SO:0001217	wasf1	100001221
ZDB-GENE-070705-557	SO:0001217	pole	553405
ZDB-GENE-070705-558	SO:0001217	adamtsl2	100537087
ZDB-GENE-070705-7	SO:0001217	cdkn1a	100151416
ZDB-GENE-070705-73	SO:0001217	myhz1.2	799300
ZDB-GENE-070705-74	SO:0001217	myhz1.3	100008070
ZDB-GENE-070705-75	SO:0001217	triqk	100147776
ZDB-GENE-070705-77	SO:0001217	si:ch211-165i18.2	100149646
ZDB-GENE-070705-79	SO:0001217	tmem175	100002086
ZDB-GENE-070705-82	SO:0001217	ccn2b	100124530
ZDB-GENE-070705-84	SO:0001217	col28a1a	555428
ZDB-GENE-070705-86	SO:0001217	ranbp10	793293
ZDB-GENE-070705-88	SO:0001217	dpp6b	566832
ZDB-GENE-070705-92	SO:0001217	rnf224	795181
ZDB-GENE-070705-96	SO:0001217	slc2a11b	564970
ZDB-GENE-070705-97	SO:0001217	hscb	100150029
ZDB-GENE-070705-98	SO:0001217	si:ch211-209n20.1	100149641
ZDB-GENE-070706-1	SO:0001217	ipo13b	100319138
ZDB-GENE-070706-2	SO:0001217	myo3b	564573
ZDB-GENE-070709-1	SO:0001217	daam2	798465
ZDB-GENE-070712-1	SO:0001217	limd1a	562793
ZDB-GENE-070712-2	SO:0001217	crtc3	570024
ZDB-GENE-070712-3	SO:0001217	alx4a	100006399
ZDB-GENE-070713-1	SO:0001217	micu3a	559552
ZDB-GENE-070713-2	SO:0001217	ephb2a	562176
ZDB-GENE-070713-3	SO:0001217	cyb561	568765
ZDB-GENE-070713-4	SO:0001217	nrbp2a	564177
ZDB-GENE-070713-5	SO:0001217	ampd2b	571355
ZDB-GENE-070713-6	SO:0001217	gnai3	100006888
ZDB-GENE-070713-7	SO:0001217	rnasel4	100101462
ZDB-GENE-070717-1	SO:0001217	prcc	572173
ZDB-GENE-070717-2	SO:0001217	mindy1	563470
ZDB-GENE-070717-3	SO:0001217	rfx5	101884332
ZDB-GENE-070717-4	SO:0001217	mrpl9	572170
ZDB-GENE-070717-5	SO:0001217	s100a11	100307070
ZDB-GENE-070718-1	SO:0001217	enkur	402794
ZDB-GENE-070718-2	SO:0001217	tyrp1a	100333145
ZDB-GENE-070718-3	SO:0001217	suox	566675
ZDB-GENE-070718-4	SO:0001217	oca2	567419
ZDB-GENE-070718-6	SO:0001217	herc2	558479
ZDB-GENE-070719-1	SO:0001217	sprb	795445
ZDB-GENE-070719-2	SO:0001217	amer1	100885784
ZDB-GENE-070719-3	SO:0001217	phlpp2	100101638
ZDB-GENE-070719-4	SO:0001217	fam131ab	100101652
ZDB-GENE-070719-5	SO:0001217	amer2	100101649
ZDB-GENE-070719-6	SO:0001217	agbl2	568152
ZDB-GENE-070719-7	SO:0001217	usp47	100101645
ZDB-GENE-070719-8	SO:0001217	zswim2	561301
ZDB-GENE-070719-9	SO:0001217	xdh	560486
ZDB-GENE-070720-10	SO:0001217	gip	790901
ZDB-GENE-070720-11	SO:0001217	zgc:165423	100101646
ZDB-GENE-070720-14	SO:0001217	ppfia4	100005543
ZDB-GENE-070720-15	SO:0001217	zgc:165518	100101650
ZDB-GENE-070720-16	SO:0001217	ralgps1	100101642
ZDB-GENE-070720-17	SO:0001217	plk2b	565576
ZDB-GENE-070720-18	SO:0001217	cdip1	557073
ZDB-GENE-070720-19	SO:0001217	qdprb.2	101887190
ZDB-GENE-070720-4	SO:0001217	socs4	797891
ZDB-GENE-070720-5	SO:0001217	gch1	100192219
ZDB-GENE-070720-6	SO:0001217	colgalt1a	565862
ZDB-GENE-070720-8	SO:0001217	zgc:158376	100101643
ZDB-GENE-070720-9	SO:0001217	crygm2d17	561929
ZDB-GENE-070724-2	SO:0001217	prr16	793445
ZDB-GENE-070725-1	SO:0001217	nin	571879
ZDB-GENE-070725-2	SO:0001217	jund	564873
ZDB-GENE-070725-3	SO:0001217	col4a2	553355
ZDB-GENE-070725-4	SO:0001217	jak3	561370
ZDB-GENE-070725-5	SO:0001217	art4	555597
ZDB-GENE-070725-6	SO:0001217	dglucy	560387
ZDB-GENE-070727-1	SO:0001217	ponzr1	567858
ZDB-GENE-070730-1	SO:0001217	cyp2u1	556280
ZDB-GENE-070730-2	SO:0001217	sgms2a	556193
ZDB-GENE-070801-1	SO:0001217	herc4	557513
ZDB-GENE-070801-2	SO:0001217	sirt1	797132
ZDB-GENE-070801-3	SO:0001217	dnajc12	797196
ZDB-GENE-070801-4	SO:0001217	hephl1a	561607
ZDB-GENE-070801-5	SO:0001217	edem3	559811
ZDB-GENE-070802-2	SO:0001217	tgs1	100537552
ZDB-GENE-070802-3	SO:0001217	nid1b	562429
ZDB-GENE-070802-4	SO:0001217	col4a3	553354
ZDB-GENE-070803-1	SO:0001217	tdrd1	553522
ZDB-GENE-070803-2	SO:0001217	mlphb	557015
ZDB-GENE-070803-3	SO:0001217	bhlha15	777671
ZDB-GENE-070804-1	SO:0001217	or30by2	100333449
ZDB-GENE-070804-3	SO:0001217	or80a5	100861450
ZDB-GENE-070804-4	SO:0001217	or41a3	100148965
ZDB-GENE-070804-5	SO:0001217	or42a6	100149214
ZDB-GENE-070804-6	SO:0001217	or42a2	100149914
ZDB-GENE-070804-7	SO:0001217	or109-6	100150635
ZDB-GENE-070806-1	SO:0001217	or55a1	100148373
ZDB-GENE-070806-10	SO:0001217	or70a16	100148683
ZDB-GENE-070806-100	SO:0001217	or62c6	100150027
ZDB-GENE-070806-101	SO:0001217	or62c2	100148070
ZDB-GENE-070806-102	SO:0001217	or62c4	100149311
ZDB-GENE-070806-103	SO:0001217	or62c1	100148579
ZDB-GENE-070806-105	SO:0001217	or64a1	100150287
ZDB-GENE-070806-106	SO:0001217	or64b2	100147774
ZDB-GENE-070806-108	SO:0001217	or64b4	100151171
ZDB-GENE-070806-109	SO:0001217	or64b1	100150503
ZDB-GENE-070806-11	SO:0001217	or70a13	100151263
ZDB-GENE-070806-110	SO:0001217	or64f1	100149065
ZDB-GENE-070806-111	SO:0001217	or64g1	100148328
ZDB-GENE-070806-112	SO:0001217	or64e1	100151410
ZDB-GENE-070806-113	SO:0001217	or64g2	100150721
ZDB-GENE-070806-114	SO:0001217	or64d1	100147853
ZDB-GENE-070806-12	SO:0001217	or70a11	100149635
ZDB-GENE-070806-13	SO:0001217	or70a3	641416
ZDB-GENE-070806-14	SO:0001217	or70a17	100093709
ZDB-GENE-070806-15	SO:0001217	or60a1	100148596
ZDB-GENE-070806-19	SO:0001217	or95a1	100000097
ZDB-GENE-070806-2	SO:0001217	or55a2	100151438
ZDB-GENE-070806-21	SO:0001217	or92a7	794363
ZDB-GENE-070806-22	SO:0001217	or90a1	100001167
ZDB-GENE-070806-23	SO:0001217	or90h4	556415
ZDB-GENE-070806-24	SO:0001217	or90b2	100150771
ZDB-GENE-070806-25	SO:0001217	or90e2	100148395
ZDB-GENE-070806-26	SO:0001217	or90g2	100149850
ZDB-GENE-070806-27	SO:0001217	or90d2	100113432
ZDB-GENE-070806-28	SO:0001217	or137-8	100151470
ZDB-GENE-070806-29	SO:0001217	or137-9	100149135
ZDB-GENE-070806-30	SO:0001217	or90d3	100148137
ZDB-GENE-070806-31	SO:0001217	or90b1	100148884
ZDB-GENE-070806-32	SO:0001217	or90j1	797763
ZDB-GENE-070806-34	SO:0001217	or93a1	100331132
ZDB-GENE-070806-36	SO:0001217	or93a5	100331638
ZDB-GENE-070806-37	SO:0001217	or93a6	100331429
ZDB-GENE-070806-38	SO:0001217	or93a8	100331094
ZDB-GENE-070806-39	SO:0001217	or93a9	100331493
ZDB-GENE-070806-4	SO:0001217	or113-4	108180736
ZDB-GENE-070806-40	SO:0001217	or93a2	108180735
ZDB-GENE-070806-43	SO:0001217	or93a10p	100331168
ZDB-GENE-070806-44	SO:0001217	or94a1	799912
ZDB-GENE-070806-45	SO:0001217	or91a1	100150515
ZDB-GENE-070806-46	SO:0001217	or91a3	569405
ZDB-GENE-070806-47	SO:0001217	or92a1	100147882
ZDB-GENE-070806-49	SO:0001217	or92a3	100150061
ZDB-GENE-070806-5	SO:0001217	or55d1	100150748
ZDB-GENE-070806-50	SO:0001217	or92a2	100149349
ZDB-GENE-070806-51	SO:0001217	or30bt5	100148313
ZDB-GENE-070806-52	SO:0001217	or30bt3	80371
ZDB-GENE-070806-54	SO:0001217	or30bv1	796105
ZDB-GENE-070806-55	SO:0001217	or80a1	100861459
ZDB-GENE-070806-56	SO:0001217	or80a8	100861457
ZDB-GENE-070806-57	SO:0001217	or80a4	100861456
ZDB-GENE-070806-58	SO:0001217	or80a9	100861454
ZDB-GENE-070806-59	SO:0001217	or80a3	100861452
ZDB-GENE-070806-6	SO:0001217	or70a1	100149650
ZDB-GENE-070806-60	SO:0001217	or80a7	100861451
ZDB-GENE-070806-61	SO:0001217	or80a11	100861448
ZDB-GENE-070806-62	SO:0001217	or80a10	100861447
ZDB-GENE-070806-63	SO:0001217	or80a6	100861446
ZDB-GENE-070806-64	SO:0001217	or80a2	100861444
ZDB-GENE-070806-65	SO:0001217	or41a1	100150395
ZDB-GENE-070806-66	SO:0001217	or41a2	100073337
ZDB-GENE-070806-67	SO:0001217	or42a1	100151522
ZDB-GENE-070806-68	SO:0001217	or42a8	100147989
ZDB-GENE-070806-69	SO:0001217	or42a5	100148447
ZDB-GENE-070806-7	SO:0001217	or70a15	100150369
ZDB-GENE-070806-74	SO:0001217	or42a4	100148220
ZDB-GENE-070806-75	SO:0001217	or42a9	100148707
ZDB-GENE-070806-76	SO:0001217	or42b1	100150812
ZDB-GENE-070806-77	SO:0001217	or71aq1	100150478
ZDB-GENE-070806-78	SO:0001217	or71aq2	100149757
ZDB-GENE-070806-79	SO:0001217	or71at1	100149043
ZDB-GENE-070806-8	SO:0001217	or70c1	678539
ZDB-GENE-070806-80	SO:0001217	or71as2	100148300
ZDB-GENE-070806-81	SO:0001217	or71as1	100150703
ZDB-GENE-070806-82	SO:0001217	or71ar1	100151390
ZDB-GENE-070806-84	SO:0001217	or63a2	100150955
ZDB-GENE-070806-85	SO:0001217	or63b1	100147865
ZDB-GENE-070806-86	SO:0001217	or61a1	100149422
ZDB-GENE-070806-87	SO:0001217	or61c2	100150158
ZDB-GENE-070806-88	SO:0001217	or61c1	100151554
ZDB-GENE-070806-9	SO:0001217	or70a8	553541
ZDB-GENE-070806-90	SO:0001217	or61c3	100332319
ZDB-GENE-070806-91	SO:0001217	or62a3	100150823
ZDB-GENE-070806-92	SO:0001217	or62a1	100150140
ZDB-GENE-070806-93	SO:0001217	or62b5	100149435
ZDB-GENE-070806-94	SO:0001217	or62b3	100148706
ZDB-GENE-070806-95	SO:0001217	or62b4	100150375
ZDB-GENE-070806-96	SO:0001217	or62b1	100147987
ZDB-GENE-070806-97	SO:0001217	or62b2	100151063
ZDB-GENE-070806-98	SO:0001217	or62a2	100150394
ZDB-GENE-070806-99	SO:0001217	or62c5	100149536
ZDB-GENE-070808-1	SO:0001217	adam8b	100005593
ZDB-GENE-070808-2	SO:0001217	rnf111	100151141
ZDB-GENE-070808-3	SO:0001217	adam11	567145
ZDB-GENE-070809-1	SO:0001217	adam12b	563275
ZDB-GENE-070809-4	SO:0001217	adam15	795199
ZDB-GENE-070809-5	SO:0001217	dcst1	556016
ZDB-GENE-070809-6	SO:0001217	dcst2	556296
ZDB-GENE-070810-1	SO:0001217	adam22	100126805
ZDB-GENE-070810-2	SO:0001217	adam23a	794175
ZDB-GENE-070810-6	SO:0001217	vegfd	678512
ZDB-GENE-070810-7	SO:0001217	nkx6.3	558978
ZDB-GENE-070813-1	SO:0001217	adam19a	565342
ZDB-GENE-070814-1	SO:0001217	adamts1	565145
ZDB-GENE-070814-7	SO:0001217	adamts13	100320289
ZDB-GENE-070815-1	SO:0001217	adamts18	100150128
ZDB-GENE-070815-2	SO:0001217	adamtsl4	100333903
ZDB-GENE-070815-3	SO:0001217	tars2	100333765
ZDB-GENE-070815-4	SO:0001217	paplna	562930
ZDB-GENE-070816-2	SO:0001217	adamtsl7	556634
ZDB-GENE-070816-3	SO:0001217	adamts2a	571682
ZDB-GENE-070817-2	SO:0001217	mmp11b	565793
ZDB-GENE-070817-3	SO:0001217	mmp11a	563753
ZDB-GENE-070817-4	SO:0001217	mmp15a	561041
ZDB-GENE-070817-6	SO:0001217	mmp15b	100332426
ZDB-GENE-070818-1	SO:0001217	loxl2a	565508
ZDB-GENE-070818-2	SO:0001217	loxl3a	568839
ZDB-GENE-070818-3	SO:0001217	loxl5b	100124531
ZDB-GENE-070820-1	SO:0001217	mmp16a	564419
ZDB-GENE-070820-10	SO:0001217	lig4	569525
ZDB-GENE-070820-11	SO:0001217	crybb1l3	566891
ZDB-GENE-070820-12	SO:0001217	tmem151ba	100006371
ZDB-GENE-070820-13	SO:0001217	ankrd1b	564159
ZDB-GENE-070820-14	SO:0001217	aspg	100124594
ZDB-GENE-070820-15	SO:0001217	znrf2a	100124611
ZDB-GENE-070820-16	SO:0001217	zgc:171704	100124619
ZDB-GENE-070820-17	SO:0001217	cd37	100124595
ZDB-GENE-070820-18	SO:0001217	polr2k	796803
ZDB-GENE-070820-19	SO:0001217	zgc:171929	100124596
ZDB-GENE-070820-2	SO:0001217	mmp17a	570076
ZDB-GENE-070820-20	SO:0001217	f2r2.1	100124597
ZDB-GENE-070820-3	SO:0001217	zgc:158398	568894
ZDB-GENE-070820-4	SO:0001217	tmem230b	100124614
ZDB-GENE-070820-5	SO:0001217	cep76	564926
ZDB-GENE-070820-6	SO:0001217	hbegfb	407664
ZDB-GENE-070820-7	SO:0001217	spag9a	558833
ZDB-GENE-070820-8	SO:0001217	mntb	556663
ZDB-GENE-070820-9	SO:0001217	zgc:165582	100124609
ZDB-GENE-070821-1	SO:0001217	grik1b	561540
ZDB-GENE-070821-2	SO:0001217	cldn8.3	100001934
ZDB-GENE-070821-3	SO:0001217	chrnb2	561906
ZDB-GENE-070821-4	SO:0001217	chrnb1	100006941
ZDB-GENE-070821-5	SO:0001217	grik4	556582
ZDB-GENE-070821-6	SO:0001217	grik5	798791
ZDB-GENE-070822-1	SO:0001217	chrna3	568467
ZDB-GENE-070822-11	SO:0001217	zgc:171310	100124620
ZDB-GENE-070822-12	SO:0001217	smyhc2	100124599
ZDB-GENE-070822-13	SO:0001217	crp7	100124600
ZDB-GENE-070822-16	SO:0001217	ms4a17a.4	100124612
ZDB-GENE-070822-18	SO:0001217	crybb1l2	560055
ZDB-GENE-070822-19	SO:0001217	crygm2d12	100000256
ZDB-GENE-070822-2	SO:0001217	emp1	100318165
ZDB-GENE-070822-20	SO:0001217	crygm2d14	797707
ZDB-GENE-070822-21	SO:0001217	zgc:171927	100124616
ZDB-GENE-070822-22	SO:0001217	lgals9l5	100124603
ZDB-GENE-070822-23	SO:0001217	lsm5	563948
ZDB-GENE-070822-24	SO:0001217	zgc:171977	100124621
ZDB-GENE-070822-26	SO:0001217	zgc:173585	100124605
ZDB-GENE-070822-27	SO:0001217	zgc:173645	100124618
ZDB-GENE-070822-28	SO:0001217	hist1h2a3	100125271
ZDB-GENE-070822-31	SO:0001217	zgc:174165	100124607
ZDB-GENE-070822-4	SO:0001217	tmem104	565387
ZDB-GENE-070822-5	SO:0001217	spata2	568830
ZDB-GENE-070822-6	SO:0001217	syngr3b	570094
ZDB-GENE-070822-7	SO:0001217	pcsk5b	559556
ZDB-GENE-070822-8	SO:0001217	krt98	100124615
ZDB-GENE-070822-9	SO:0001217	icn2	100005083
ZDB-GENE-070824-1	SO:0001217	timp4.3	100124610
ZDB-GENE-070824-4	SO:0001217	nr4a3	548604
ZDB-GENE-070828-1	SO:0001217	cyp11c1	791124
ZDB-GENE-070828-2	SO:0001217	efcab6	492579
ZDB-GENE-070830-1	SO:0001217	trpc1	570841
ZDB-GENE-070830-2	SO:0001217	dipk2ab	100141362
ZDB-GENE-070831-1	SO:0001217	kirrel3l	557315
ZDB-GENE-070905-1	SO:0001217	cep78	564741
ZDB-GENE-070905-2	SO:0001217	crfb2	777653
ZDB-GENE-070905-3	SO:0001217	crfb4	797527
ZDB-GENE-070905-4	SO:0001217	il10ra	777651
ZDB-GENE-070906-1	SO:0001217	ints6	569456
ZDB-GENE-070907-1	SO:0001217	sft2d3	407688
ZDB-GENE-070907-2	SO:0001217	cxcl11.1	798892
ZDB-GENE-070910-1	SO:0001217	map3k3	560211
